State,Date,Total,Category
Nebraska,04/30/22,19912936,Beverages
Nebraska,05/07/22,19855704,Beverages
Nebraska,05/14/22,18892015,Beverages
Nebraska,05/21/22,19382731,Beverages
Nebraska,05/28/22,18683162,Beverages
Nebraska,06/04/22,20735438,Beverages
Nebraska,06/11/22,19498835,Beverages
Nebraska,06/18/22,20603295,Beverages
Nebraska,06/25/22,20193574,Beverages
Nebraska,07/02/22,20760990,Beverages
Nebraska,07/09/22,20125633,Beverages
Nebraska,07/16/22,19529524,Beverages
Nebraska,07/23/22,19738304,Beverages
Nebraska,07/30/22,19770002,Beverages
Nebraska,08/06/22,19151121,Beverages
Nebraska,08/13/22,18754811,Beverages
Nebraska,08/20/22,18920314,Beverages
Nebraska,08/27/22,19965148,Beverages
Nebraska,09/03/22,17019435,Beverages
Nebraska,09/10/22,16143683,Beverages
Nebraska,09/17/22,15930695,Beverages
Nebraska,09/24/22,16751052,Beverages
Nebraska,10/01/22,16286682,Beverages
Nebraska,10/08/22,16216856,Beverages
Nebraska,10/15/22,16818993,Beverages
Nebraska,10/22/22,16632702,Beverages
Nebraska,10/29/22,17480407,Beverages
Nebraska,11/05/22,17424844,Beverages
Nebraska,11/12/22,16732941,Beverages
Nebraska,11/19/22,16650796,Beverages
Nebraska,11/26/22,17611032,Beverages
Nebraska,12/03/22,15253583,Beverages
Nebraska,12/10/22,16021965,Beverages
Nebraska,12/17/22,15808240,Beverages
Nebraska,12/24/22,15515060,Beverages
Nebraska,12/31/22,16184768,Beverages
Nevada,01/12/19,45325455,Beverages
Nevada,01/19/19,48342521,Beverages
Nevada,01/26/19,47836051,Beverages
Nevada,02/02/19,49760151,Beverages
Nevada,02/09/19,47702203,Beverages
Nevada,02/16/19,49360276,Beverages
Nevada,02/23/19,49672299,Beverages
Nevada,03/02/19,56839336,Beverages
Nevada,03/09/19,57087477,Beverages
Nevada,03/16/19,59136887,Beverages
Nevada,03/23/19,56978915,Beverages
Nevada,03/30/19,57551852,Beverages
Nevada,04/06/19,53866041,Beverages
Nevada,04/13/19,46091435,Beverages
Nevada,04/20/19,56443848,Beverages
Nevada,04/27/19,56383377,Beverages
Nevada,05/04/19,54172726,Beverages
Nevada,05/11/19,57315251,Beverages
Nevada,05/18/19,54972926,Beverages
Nevada,05/25/19,54727431,Beverages
Nevada,06/01/19,59764447,Beverages
Nevada,06/08/19,57845554,Beverages
Nevada,06/15/19,59152314,Beverages
Nevada,06/22/19,60940717,Beverages
Nevada,06/29/19,61536880,Beverages
Nevada,07/06/19,58497204,Beverages
Nevada,07/13/19,61172962,Beverages
Nevada,07/20/19,56555818,Beverages
Nevada,07/27/19,59741271,Beverages
Nevada,08/03/19,59189189,Beverages
Nevada,08/10/19,58633510,Beverages
Nevada,08/17/19,55503791,Beverages
Nevada,08/24/19,59660083,Beverages
Nevada,08/31/19,56558310,Beverages
Nevada,09/07/19,49464362,Beverages
Nevada,09/14/19,50468403,Beverages
Nevada,09/21/19,51588081,Beverages
Nevada,09/28/19,50922074,Beverages
Nevada,10/05/19,50918698,Beverages
Nevada,10/12/19,48487606,Beverages
Nevada,10/19/19,47872169,Beverages
Nevada,10/26/19,50912518,Beverages
Nevada,11/02/19,47987247,Beverages
Nevada,11/09/19,50801081,Beverages
Nevada,11/16/19,51759864,Beverages
Nevada,11/23/19,48824570,Beverages
Nevada,11/30/19,50674220,Beverages
Nevada,12/07/19,47254444,Beverages
Nevada,12/14/19,46510862,Beverages
Nevada,12/21/19,44995021,Beverages
Nevada,12/28/19,48466423,Beverages
Nevada,01/04/20,45824758,Beverages
Nevada,01/11/20,46878345,Beverages
Nevada,01/18/20,39634057,Beverages
Nevada,01/25/20,50188941,Beverages
Nevada,02/01/20,41367563,Beverages
Nevada,02/08/20,50346670,Beverages
Nevada,02/15/20,48381939,Beverages
Nevada,02/22/20,50943558,Beverages
Nevada,02/29/20,47619868,Beverages
Nevada,03/07/20,48042176,Beverages
Nevada,03/14/20,57559660,Beverages
Nevada,03/21/20,57560554,Beverages
Nevada,03/28/20,55608344,Beverages
Nevada,04/04/20,54632154,Beverages
Nevada,04/11/20,54599956,Beverages
Nevada,04/18/20,56152485,Beverages
Nevada,04/25/20,57748626,Beverages
Nevada,05/02/20,58191587,Beverages
Nevada,05/09/20,54347602,Beverages
Nevada,05/16/20,58881095,Beverages
Nevada,05/23/20,57913789,Beverages
Nevada,05/30/20,69597902,Beverages
Nevada,06/06/20,61454781,Beverages
Nevada,06/13/20,60227212,Beverages
Nevada,06/20/20,62162095,Beverages
Nevada,06/27/20,62210227,Beverages
Nevada,07/04/20,61759815,Beverages
Nevada,07/11/20,57604274,Beverages
Nevada,07/18/20,57886071,Beverages
Nevada,07/25/20,57611388,Beverages
Nevada,08/01/20,68320238,Beverages
Nevada,08/08/20,57990127,Beverages
Nevada,08/15/20,59246282,Beverages
Nevada,08/22/20,72629477,Beverages
Nevada,08/29/20,60335205,Beverages
Nevada,09/05/20,49107743,Beverages
Nevada,09/12/20,49654635,Beverages
Nevada,09/19/20,48104921,Beverages
Nevada,09/26/20,51655556,Beverages
Nevada,10/03/20,49298676,Beverages
Nevada,10/10/20,50782858,Beverages
Nevada,10/17/20,43346556,Beverages
Nevada,10/24/20,49952170,Beverages
Nevada,10/31/20,49182416,Beverages
Nevada,11/07/20,51729923,Beverages
Nevada,11/14/20,52552241,Beverages
Nevada,11/21/20,52262087,Beverages
Nevada,11/28/20,49695035,Beverages
Nevada,12/05/20,46968667,Beverages
Nevada,12/12/20,46332814,Beverages
Nevada,12/19/20,46517336,Beverages
Nevada,12/26/20,48222342,Beverages
Nevada,01/02/21,45362333,Beverages
Nevada,01/09/21,45845525,Beverages
Nevada,01/16/21,45631282,Beverages
Nevada,01/23/21,48322095,Beverages
Nevada,01/30/21,47590512,Beverages
Nevada,02/06/21,47225254,Beverages
Nevada,02/13/21,49432322,Beverages
Nevada,02/20/21,47865592,Beverages
Nevada,02/27/21,49312498,Beverages
Nevada,03/06/21,55578643,Beverages
Nevada,03/13/21,60868134,Beverages
Nevada,03/20/21,60813030,Beverages
Nevada,03/27/21,47179397,Beverages
Nevada,04/03/21,56326448,Beverages
Nevada,04/10/21,58491491,Beverages
Nevada,04/17/21,59413692,Beverages
Nevada,04/24/21,56366179,Beverages
Nevada,05/01/21,59332855,Beverages
Nevada,05/08/21,57291205,Beverages
Nevada,05/15/21,58342330,Beverages
Nevada,05/22/21,58471089,Beverages
Nevada,05/29/21,57010306,Beverages
Nevada,06/05/21,59858624,Beverages
Nevada,06/12/21,64857679,Beverages
Nevada,06/19/21,64411619,Beverages
Nevada,06/26/21,63506863,Beverages
Nevada,07/03/21,60678851,Beverages
Nevada,07/10/21,53001444,Beverages
Nevada,07/17/21,57743631,Beverages
Nevada,07/24/21,58749251,Beverages
Nevada,07/31/21,49006612,Beverages
Nevada,08/07/21,68740858,Beverages
Nevada,08/14/21,61046978,Beverages
Nevada,08/21/21,60070408,Beverages
Nevada,08/28/21,57543724,Beverages
Nevada,09/04/21,49576035,Beverages
Nevada,09/11/21,49596474,Beverages
Nevada,09/18/21,52106096,Beverages
Nevada,09/25/21,52326152,Beverages
Nevada,10/02/21,49335394,Beverages
Nevada,10/09/21,62043548,Beverages
Nevada,10/16/21,52694852,Beverages
Nevada,10/23/21,52472150,Beverages
Nevada,10/30/21,48941550,Beverages
Nevada,11/06/21,48853931,Beverages
Nevada,11/13/21,50525672,Beverages
Nevada,11/20/21,52856777,Beverages
Nevada,11/27/21,50425166,Beverages
Nevada,12/04/21,47169343,Beverages
Nevada,12/11/21,45494846,Beverages
Nevada,12/18/21,48959144,Beverages
Nevada,12/25/21,47365843,Beverages
Nevada,01/01/22,49515946,Beverages
Nevada,01/08/22,46617190,Beverages
Nevada,01/15/22,48216044,Beverages
Nevada,01/22/22,48399251,Beverages
Nevada,01/29/22,48514905,Beverages
Nevada,02/05/22,41690618,Beverages
Nevada,02/12/22,51227203,Beverages
Nevada,02/19/22,49964092,Beverages
Nevada,02/26/22,62222697,Beverages
Nevada,03/05/22,57034548,Beverages
Nevada,03/12/22,60098396,Beverages
Nevada,03/19/22,61420699,Beverages
Nevada,03/26/22,61970055,Beverages
Nevada,04/02/22,60264859,Beverages
Nevada,04/09/22,60464057,Beverages
Nevada,04/16/22,58762147,Beverages
Nevada,04/23/22,58367769,Beverages
Nevada,04/30/22,58226671,Beverages
Nevada,05/07/22,59295515,Beverages
Nevada,05/14/22,55892939,Beverages
Nevada,05/21/22,56323524,Beverages
Nevada,05/28/22,55774879,Beverages
Nevada,06/04/22,61938679,Beverages
Nevada,06/11/22,55858896,Beverages
Nevada,06/18/22,64527232,Beverages
Nevada,06/25/22,60367765,Beverages
Nevada,07/02/22,59405268,Beverages
Nevada,07/09/22,59486806,Beverages
Nevada,07/16/22,63253571,Beverages
Nevada,07/23/22,59766578,Beverages
Nevada,07/30/22,60618512,Beverages
Nevada,08/06/22,60117262,Beverages
Nevada,08/13/22,62497370,Beverages
Nevada,08/20/22,62120972,Beverages
Nevada,08/27/22,62067422,Beverages
Nevada,09/03/22,51074774,Beverages
Nevada,09/10/22,50744258,Beverages
Nevada,09/17/22,49423525,Beverages
Nevada,09/24/22,50889611,Beverages
Nevada,10/01/22,50784939,Beverages
Nevada,10/08/22,51446993,Beverages
Nevada,10/15/22,52211608,Beverages
Nevada,10/22/22,51166893,Beverages
Nevada,10/29/22,51770139,Beverages
Nevada,11/05/22,51762840,Beverages
Nevada,11/12/22,53255327,Beverages
Nevada,11/19/22,46338013,Beverages
Nevada,11/26/22,52357531,Beverages
Nevada,12/03/22,46658886,Beverages
Nevada,12/10/22,49509556,Beverages
Nevada,12/17/22,47900684,Beverages
Nevada,12/24/22,50179996,Beverages
Nevada,12/31/22,49060488,Beverages
New Hampshire,01/12/19,28002135,Beverages
New Hampshire,01/19/19,28349981,Beverages
New Hampshire,01/26/19,26868673,Beverages
New Hampshire,02/02/19,28638843,Beverages
New Hampshire,02/09/19,22972390,Beverages
New Hampshire,02/16/19,29089191,Beverages
New Hampshire,02/23/19,27161802,Beverages
New Hampshire,03/02/19,33464165,Beverages
New Hampshire,03/09/19,31897111,Beverages
New Hampshire,03/16/19,31532421,Beverages
New Hampshire,03/23/19,31760514,Beverages
New Hampshire,03/30/19,34168916,Beverages
New Hampshire,04/06/19,33256119,Beverages
New Hampshire,04/13/19,32375399,Beverages
New Hampshire,04/20/19,32581567,Beverages
New Hampshire,04/27/19,33301961,Beverages
New Hampshire,05/04/19,32823867,Beverages
New Hampshire,05/11/19,33979003,Beverages
New Hampshire,05/18/19,33838014,Beverages
New Hampshire,05/25/19,33326638,Beverages
New Hampshire,06/01/19,35955980,Beverages
New Hampshire,06/08/19,36289614,Beverages
New Hampshire,06/15/19,35002095,Beverages
New Hampshire,06/22/19,36115248,Beverages
New Hampshire,06/29/19,34231638,Beverages
New Hampshire,07/06/19,35048497,Beverages
New Hampshire,07/13/19,35532784,Beverages
New Hampshire,07/20/19,33627450,Beverages
New Hampshire,07/27/19,34242815,Beverages
New Hampshire,08/03/19,32963224,Beverages
New Hampshire,08/10/19,32213484,Beverages
New Hampshire,08/17/19,29745515,Beverages
New Hampshire,08/24/19,34974846,Beverages
New Hampshire,08/31/19,34583530,Beverages
New Hampshire,09/07/19,29279436,Beverages
New Hampshire,09/14/19,30247909,Beverages
New Hampshire,09/21/19,29587866,Beverages
New Hampshire,09/28/19,27883528,Beverages
New Hampshire,10/05/19,29684958,Beverages
New Hampshire,10/12/19,28987230,Beverages
New Hampshire,10/19/19,28649648,Beverages
New Hampshire,10/26/19,28634022,Beverages
New Hampshire,11/02/19,29698186,Beverages
New Hampshire,11/09/19,29373669,Beverages
New Hampshire,11/16/19,28180641,Beverages
New Hampshire,11/23/19,25114994,Beverages
New Hampshire,11/30/19,30487586,Beverages
New Hampshire,12/07/19,25651856,Beverages
New Hampshire,12/14/19,27633312,Beverages
New Hampshire,12/21/19,28411846,Beverages
New Hampshire,12/28/19,26404941,Beverages
New Hampshire,01/04/20,28337423,Beverages
New Hampshire,01/11/20,27653286,Beverages
New Hampshire,01/18/20,27714868,Beverages
New Hampshire,01/25/20,27387919,Beverages
New Hampshire,02/01/20,26854608,Beverages
New Hampshire,02/08/20,34580900,Beverages
New Hampshire,02/15/20,29274914,Beverages
New Hampshire,02/22/20,29158118,Beverages
New Hampshire,02/29/20,28575652,Beverages
New Hampshire,03/07/20,33066480,Beverages
New Hampshire,03/14/20,34471869,Beverages
New Hampshire,03/21/20,32655867,Beverages
New Hampshire,03/28/20,34675212,Beverages
New Hampshire,04/04/20,33813831,Beverages
New Hampshire,04/11/20,34207945,Beverages
New Hampshire,04/18/20,34946143,Beverages
New Hampshire,04/25/20,35209099,Beverages
New Hampshire,05/02/20,31833141,Beverages
New Hampshire,05/09/20,32495226,Beverages
New Hampshire,05/16/20,34250985,Beverages
New Hampshire,05/23/20,34700312,Beverages
New Hampshire,05/30/20,33609587,Beverages
New Hampshire,06/06/20,35534396,Beverages
New Hampshire,06/13/20,35203436,Beverages
New Hampshire,06/20/20,35489607,Beverages
New Hampshire,06/27/20,36941719,Beverages
New Hampshire,07/04/20,35330347,Beverages
New Hampshire,07/11/20,34806326,Beverages
New Hampshire,07/18/20,34887515,Beverages
New Hampshire,07/25/20,33302719,Beverages
New Hampshire,08/01/20,34394262,Beverages
New Hampshire,08/08/20,35207280,Beverages
New Hampshire,08/15/20,32336669,Beverages
New Hampshire,08/22/20,32873065,Beverages
New Hampshire,08/29/20,32697800,Beverages
New Hampshire,09/05/20,29370663,Beverages
New Hampshire,09/12/20,28424931,Beverages
New Hampshire,09/19/20,28046682,Beverages
New Hampshire,09/26/20,28872396,Beverages
New Hampshire,10/03/20,29425874,Beverages
New Hampshire,10/10/20,29499932,Beverages
New Hampshire,10/17/20,30651813,Beverages
New Hampshire,10/24/20,29966173,Beverages
New Hampshire,10/31/20,30458295,Beverages
New Hampshire,11/07/20,29077386,Beverages
New Hampshire,11/14/20,28583332,Beverages
New Hampshire,11/21/20,30634432,Beverages
New Hampshire,11/28/20,28940958,Beverages
New Hampshire,12/05/20,27782818,Beverages
New Hampshire,12/12/20,22270974,Beverages
New Hampshire,12/19/20,27559689,Beverages
New Hampshire,12/26/20,29003649,Beverages
New Hampshire,01/02/21,29280488,Beverages
New Hampshire,01/09/21,28356682,Beverages
New Hampshire,01/16/21,33358294,Beverages
New Hampshire,01/23/21,27190880,Beverages
New Hampshire,01/30/21,28355875,Beverages
New Hampshire,02/06/21,27564653,Beverages
New Hampshire,02/13/21,27432145,Beverages
New Hampshire,02/20/21,28271104,Beverages
New Hampshire,02/27/21,29329953,Beverages
New Hampshire,03/06/21,34082420,Beverages
New Hampshire,03/13/21,33876852,Beverages
New Hampshire,03/20/21,35276338,Beverages
New Hampshire,03/27/21,35281793,Beverages
New Hampshire,04/03/21,28276464,Beverages
New Hampshire,04/10/21,33806814,Beverages
New Hampshire,04/17/21,34579953,Beverages
New Hampshire,04/24/21,35226698,Beverages
New Hampshire,05/01/21,33024769,Beverages
New Hampshire,05/08/21,35102015,Beverages
New Hampshire,05/15/21,32462467,Beverages
New Hampshire,05/22/21,32484354,Beverages
New Hampshire,05/29/21,33470145,Beverages
New Hampshire,06/05/21,38159039,Beverages
New Hampshire,06/12/21,35872714,Beverages
New Hampshire,06/19/21,36002661,Beverages
New Hampshire,06/26/21,36810896,Beverages
New Hampshire,07/03/21,36845743,Beverages
New Hampshire,07/10/21,36615892,Beverages
New Hampshire,07/17/21,43989454,Beverages
New Hampshire,07/24/21,35426313,Beverages
New Hampshire,07/31/21,33641747,Beverages
New Hampshire,08/07/21,33564542,Beverages
New Hampshire,08/14/21,36322752,Beverages
New Hampshire,08/21/21,33010814,Beverages
New Hampshire,08/28/21,33325079,Beverages
New Hampshire,09/04/21,30812652,Beverages
New Hampshire,09/11/21,30158240,Beverages
New Hampshire,09/18/21,30017872,Beverages
New Hampshire,09/25/21,30901692,Beverages
New Hampshire,10/02/21,29854806,Beverages
New Hampshire,10/09/21,34905500,Beverages
New Hampshire,10/16/21,28493527,Beverages
New Hampshire,10/23/21,31143263,Beverages
New Hampshire,10/30/21,31108026,Beverages
New Hampshire,11/06/21,28942246,Beverages
New Hampshire,11/13/21,29930437,Beverages
New Hampshire,11/20/21,30832636,Beverages
New Hampshire,11/27/21,29450149,Beverages
New Hampshire,12/04/21,28226391,Beverages
New Hampshire,12/11/21,27191060,Beverages
New Hampshire,12/18/21,27501554,Beverages
New Hampshire,12/25/21,28780676,Beverages
New Hampshire,01/01/22,28497369,Beverages
New Hampshire,01/08/22,27070374,Beverages
New Hampshire,01/15/22,28336871,Beverages
New Hampshire,01/22/22,28542044,Beverages
New Hampshire,01/29/22,29209662,Beverages
New Hampshire,02/05/22,30330833,Beverages
New Hampshire,02/12/22,33336042,Beverages
New Hampshire,02/19/22,30543057,Beverages
New Hampshire,02/26/22,29900428,Beverages
New Hampshire,03/05/22,32762687,Beverages
New Hampshire,03/12/22,35864724,Beverages
New Hampshire,03/19/22,35179240,Beverages
New Hampshire,03/26/22,36038205,Beverages
New Hampshire,04/02/22,34912461,Beverages
New Hampshire,04/09/22,36156244,Beverages
New Hampshire,04/16/22,33712269,Beverages
New Hampshire,04/23/22,35530256,Beverages
New Hampshire,04/30/22,40341971,Beverages
New Hampshire,05/07/22,34941511,Beverages
New Hampshire,05/14/22,35657479,Beverages
New Hampshire,05/21/22,34086983,Beverages
New Hampshire,05/28/22,32819549,Beverages
New Hampshire,06/04/22,35963053,Beverages
New Hampshire,06/11/22,38464456,Beverages
New Hampshire,06/18/22,37570206,Beverages
New Hampshire,06/25/22,36924441,Beverages
New Hampshire,07/02/22,36147571,Beverages
New Hampshire,07/09/22,37472825,Beverages
New Hampshire,07/16/22,37339857,Beverages
New Hampshire,07/23/22,37455365,Beverages
New Hampshire,07/30/22,34046470,Beverages
New Hampshire,08/06/22,34024955,Beverages
New Hampshire,08/13/22,35640570,Beverages
New Hampshire,08/20/22,34183632,Beverages
New Hampshire,08/27/22,33229832,Beverages
New Hampshire,09/03/22,30920723,Beverages
New Hampshire,09/10/22,25444472,Beverages
New Hampshire,09/17/22,29888334,Beverages
New Hampshire,09/24/22,29290918,Beverages
New Hampshire,10/01/22,29090211,Beverages
New Hampshire,10/08/22,31174984,Beverages
New Hampshire,10/15/22,29818652,Beverages
New Hampshire,10/22/22,30905105,Beverages
New Hampshire,10/29/22,29317953,Beverages
New Hampshire,11/05/22,30789450,Beverages
New Hampshire,11/12/22,30062428,Beverages
New Hampshire,11/19/22,29850460,Beverages
New Hampshire,11/26/22,30898198,Beverages
New Hampshire,12/03/22,27002290,Beverages
New Hampshire,12/10/22,26791391,Beverages
New Hampshire,12/17/22,28246034,Beverages
New Hampshire,12/24/22,27512083,Beverages
New Hampshire,12/31/22,28948564,Beverages
New Mexico,01/12/19,27571269,Beverages
New Mexico,01/19/19,32404192,Beverages
New Mexico,01/26/19,30451705,Beverages
New Mexico,02/02/19,31033460,Beverages
New Mexico,02/09/19,30765783,Beverages
New Mexico,02/16/19,32263301,Beverages
New Mexico,02/23/19,31321596,Beverages
New Mexico,03/02/19,36722127,Beverages
New Mexico,03/09/19,38740233,Beverages
New Mexico,03/16/19,39022730,Beverages
New Mexico,03/23/19,37649421,Beverages
New Mexico,03/30/19,40007307,Beverages
New Mexico,04/06/19,37911974,Beverages
New Mexico,04/13/19,39894609,Beverages
New Mexico,04/20/19,39686850,Beverages
New Mexico,04/27/19,38171936,Beverages
New Mexico,05/04/19,38058137,Beverages
New Mexico,05/11/19,37980221,Beverages
New Mexico,05/18/19,36955083,Beverages
New Mexico,05/25/19,37461317,Beverages
New Mexico,06/01/19,40921678,Beverages
New Mexico,06/08/19,42237321,Beverages
New Mexico,06/15/19,34639393,Beverages
New Mexico,06/22/19,40118728,Beverages
New Mexico,06/29/19,40210367,Beverages
New Mexico,07/06/19,40062404,Beverages
New Mexico,07/13/19,39811584,Beverages
New Mexico,07/20/19,38290572,Beverages
New Mexico,07/27/19,40361281,Beverages
New Mexico,08/03/19,39627035,Beverages
New Mexico,08/10/19,39649634,Beverages
New Mexico,08/17/19,38355419,Beverages
New Mexico,08/24/19,39192560,Beverages
New Mexico,08/31/19,39881781,Beverages
New Mexico,09/07/19,32331137,Beverages
New Mexico,09/14/19,33814337,Beverages
New Mexico,09/21/19,31744824,Beverages
New Mexico,09/28/19,32436427,Beverages
New Mexico,10/05/19,34095020,Beverages
New Mexico,10/12/19,32419568,Beverages
New Mexico,10/19/19,33561065,Beverages
New Mexico,10/26/19,32932987,Beverages
New Mexico,11/02/19,32558604,Beverages
New Mexico,11/09/19,34823033,Beverages
New Mexico,11/16/19,32402661,Beverages
New Mexico,11/23/19,35810161,Beverages
